studyYear,studyName,locationName,plantingDate,harvestDate,germplasmName,germplasmGeneration,skinColor,observationUnitName,replicate,DAP,avgAirTempF,avgAirTempF_First30,avgRelHumid%,avgRelHumid%_First30,rawTotPrecipIn,avgDailyPrecipIn,calcTotPrecipIn,rawTotPrecipIn_First30,avgDailyPrecipIn_First30,calcTotalPrecipIn_First30, avgSoilTempF , avgSoilTempF_First30, avgSoilMoistm3m3,avgSoilMoistm3m3_First30,avgPltAvailWtrCm3, avgPltAvailWtrCm3_First30,avgPhotoActiveRadMicromolsm2,avgPhotoActiveRadMicromolsm2_First30,PltsHrv_plot ,US1_kgplot ,Can_kgplot ,Jum_kgplot  ,Cul_kgplot   ,Tot_kgplot   ,Com_kgplot
2013,13PRE20014HCR,HCR,06/21/13,10/16/13,NC10-0714,,,13PRE20014HCR_17_2_NC10-0714,2,117,74.2,78,78,80,21.47,0.18,21.29,10.06,0.32,9.74,77,79.4,0.154,0.078,0.097,0.046,407.33,441.63,20,6.64,1.76,15.89,6.35,30.64,24.29
2013,13PRE20014HCR,HCR,06/21/13,10/16/13,NC10-0714,,,13PRE20014HCR_29_3_NC10-0714,3,117,74.2,78,78,80,21.47,0.18,21.29,10.06,0.32,9.74,77,79.4,0.154,0.078,0.097,0.046,407.33,441.63,20,5.84,2.61,15.26,3.95,27.66,23.71
2013,13PRE20014HCR,HCR,06/21/13,10/16/13,NC10-0714,,,13PRE20014HCR_49_4_NC10-0714,4,117,74.2,78,78,80,21.47,0.18,21.29,10.06,0.32,9.74,77,79.4,0.154,0.078,0.097,0.046,407.33,441.63,20,10.54,3.92,11.34,5.71,31.51,25.8
2013,13PRE20014HCR,HCR,06/21/13,10/16/13,NC10-0714,,,13PRE20014HCR_5_1_NC10-0714,1,117,74.2,78,78,80,21.47,0.18,21.29,10.06,0.32,9.74,77,79.4,0.154,0.078,0.097,0.046,407.33,441.63,20,15.22,2.38,8.07,1.29,26.96,25.67
2013,13NCF20017CUN,CUN,06/05/13,10/22/13,NC10-0721,,,13NCF20017CUN_19_2_NC10-0721,2,139,73.9,76.2,78,78,22.28,0.16,22.12,10.31,0.33,9.98,80,80.1,0.297,0.124,0.166,0.063,412.71,466.8,20,15.17,1.76,14.86,2.2,33.98,31.78
2013,13NCF20017CUN,CUN,06/05/13,10/22/13,NC10-0721,,,13NCF20017CUN_41_3_NC10-0721,3,139,73.9,76.2,78,78,22.28,0.16,22.12,10.31,0.33,9.98,80,80.1,0.297,0.124,0.166,0.063,412.71,466.8,20,19.65,2.98,15.58,2.96,41.16,38.2
2013,13NCF20017CUN,CUN,06/05/13,10/22/13,NC10-0721,,,13NCF20017CUN_53_4_NC10-0721,4,139,73.9,76.2,78,78,22.28,0.16,22.12,10.31,0.33,9.98,80,80.1,0.297,0.124,0.166,0.063,412.71,466.8,20,17.9,4.97,9.25,1.41,33.54,32.13
2014,14NCF20017CUN,CUN,06/04/14,10/14/14,NC10-0721,,,14NCF20017CUN_30_2_NC10-0721,2,132,75,77.9,77,75,35.8,0.27,35.53,15.94,0.51,15.43,82,83.1,0.215,0.212,0.088,0.092,442.94,560.25,20,15.17,1.76,14.86,2.2,33.98,31.78
2014,14NCF20017CUN,CUN,06/04/14,10/14/14,NC10-0721,,,14NCF20017CUN_51_3_NC10-0721,3,132,75,77.9,77,75,35.8,0.27,35.53,15.94,0.51,15.43,82,83.1,0.215,0.212,0.088,0.092,442.94,560.25,20,19.65,2.98,15.58,2.96,41.16,38.2
2014,14NCF20017CUN,CUN,06/04/14,10/14/14,NC10-0721,,,14NCF20017CUN_64_4_NC10-0721,4,132,75,77.9,77,75,35.8,0.27,35.53,15.94,0.51,15.43,82,83.1,0.215,0.212,0.088,0.092,442.94,560.25,20,17.9,4.97,9.25,1.41,33.54,32.13
2013,13PRE20015CUN,CUN,06/19/13,10/15/13,NC10-0721,,,13PRE20015CUN_17_2_NC10-0721,2,118,74.2,77.7,79,80,18.35,0.15,18.2,10.56,0.34,10.22,80.7,82.3,0.323,0.275,0.181,0.159,413.77,478.29,20,18.47,2.83,14.04,3.25,38.59,35.34
2013,13PRE20015CUN,CUN,06/19/13,10/15/13,NC10-0721,,,13PRE20015CUN_35_3_NC10-0721,3,118,74.2,77.7,79,80,18.35,0.15,18.2,10.56,0.34,10.22,80.7,82.3,0.323,0.275,0.181,0.159,413.77,478.29,20,18.45,3.99,18.99,2.5,43.94,41.43
2013,13PRE20015CUN,CUN,06/19/13,10/15/13,NC10-0721,,,13PRE20015CUN_59_4_NC10-0721,4,118,74.2,77.7,79,80,18.35,0.15,18.2,10.56,0.34,10.22,80.7,82.3,0.323,0.275,0.181,0.159,413.77,478.29,20,19.85,2.85,13.8,4.37,40.87,36.5
2013,13PRE20015CUN,CUN,06/19/13,10/15/13,NC10-0721,,,13PRE20015CUN_7_1_NC10-0721,1,118,74.2,77.7,79,80,18.35,0.15,18.2,10.56,0.34,10.22,80.7,82.3,0.323,0.275,0.181,0.159,413.77,478.29,20,19.36,3.7,14.04,1.61,38.71,37.1
2013,13PRE20014HCR,HCR,06/21/13,10/16/13,NC10-0721,,,13PRE20014HCR_13_1_NC10-0721,1,117,74.2,78,78,80,21.47,0.18,21.29,10.06,0.32,9.74,77,79.4,0.154,0.078,0.097,0.046,407.33,441.63,20,3.63,1.63,8.47,6.82,20.55,13.73
2013,13PRE20014HCR,HCR,06/21/13,10/16/13,NC10-0721,,,13PRE20014HCR_28_2_NC10-0721,2,117,74.2,78,78,80,21.47,0.18,21.29,10.06,0.32,9.74,77,79.4,0.154,0.078,0.097,0.046,407.33,441.63,20,9.76,2.05,8.44,1.18,21.42,20.24
2013,13PRE20014HCR,HCR,06/21/13,10/16/13,NC10-0721,,,13PRE20014HCR_42_3_NC10-0721,3,117,74.2,78,78,80,21.47,0.18,21.29,10.06,0.32,9.74,77,79.4,0.154,0.078,0.097,0.046,407.33,441.63,20,12.99,1.9,11.94,0,26.83,26.83
2013,13PRE20014HCR,HCR,06/21/13,10/16/13,NC10-0721,,,13PRE20014HCR_43_4_NC10-0721,4,117,74.2,78,78,80,21.47,0.18,21.29,10.06,0.32,9.74,77,79.4,0.154,0.078,0.097,0.046,407.33,441.63,20,12.05,1.83,9.76,0.51,24.15,23.64
2013,13NCF20018HCR,HCR,05/31/13,09/24/13,NC10-0721,,,13NCF20018HCR_1_1_NC10-0721,1,116,76,75.8,77,77,27.33,0.23,27.1,11,0.35,10.65,78.6,76.6,0.148,0.095,0.095,0.062,447.93,458.97,20,11.19,1.71,6.84,2.21,21.95,19.74
2013,13NCF20018HCR,HCR,05/31/13,09/24/13,NC10-0721,,,13NCF20018HCR_26_2_NC10-0721,2,116,76,75.8,77,77,27.33,0.23,27.1,11,0.35,10.65,78.6,76.6,0.148,0.095,0.095,0.062,447.93,458.97,20,14.59,3.07,5.13,1.11,23.89,22.78
2013,13NCF20018HCR,HCR,05/31/13,09/24/13,NC10-0721,,,13NCF20018HCR_32_3_NC10-0721,3,116,76,75.8,77,77,27.33,0.23,27.1,11,0.35,10.65,78.6,76.6,0.148,0.095,0.095,0.062,447.93,458.97,20,12.15,2.34,17.61,0.73,32.83,32.11
2013,13NCF20018HCR,HCR,05/31/13,09/24/13,NC10-0721,,,13NCF20018HCR_56_4_NC10-0721,4,116,76,75.8,77,77,27.33,0.23,27.1,11,0.35,10.65,78.6,76.6,0.148,0.095,0.095,0.062,447.93,458.97,20,8.34,3.3,17.54,3.9,33.09,29.19
2013,13NCF20018HCR,HCR,05/31/13,09/24/13,NC11-0001,,,13NCF20018HCR_30_2_NC11-0001,2,116,76,75.8,77,77,27.33,0.23,27.1,11,0.35,10.65,78.6,76.6,0.148,0.095,0.095,0.062,447.93,458.97,20,10.61,4.46,0,2.47,17.54,15.07
2013,13NCF20018HCR,HCR,05/31/13,09/24/13,NC11-0001,,,13NCF20018HCR_38_3_NC11-0001,3,116,76,75.8,77,77,27.33,0.23,27.1,11,0.35,10.65,78.6,76.6,0.148,0.095,0.095,0.062,447.93,458.97,20,10.54,4.44,0,1.03,16.02,14.98
2013,13NCF20018HCR,HCR,05/31/13,09/24/13,NC11-0001,,,13NCF20018HCR_6_1_NC11-0001,1,116,76,75.8,77,77,27.33,0.23,27.1,11,0.35,10.65,78.6,76.6,0.148,0.095,0.095,0.062,447.93,458.97,20,7.6,3.34,1.41,1.81,14.17,12.35
2013,13NCF20018HCR,HCR,05/31/13,09/24/13,NC11-0001,,,13NCF20018HCR_60_4_NC11-0001,4,116,76,75.8,77,77,27.33,0.23,27.1,11,0.35,10.65,78.6,76.6,0.148,0.095,0.095,0.062,447.93,458.97,20,6.4,2.79,1.83,3.76,14.78,11.03
2013,13SPEC0020CUN,CUN,06/05/13,09/25/13,NC11-0074,,,13SPEC0020CUN_26_2_NC11-0074,2,112,75.8,76.2,77,78,22.24,0.2,22.04,10.31,0.33,9.98,81.8,80.1,0.28,0.124,0.154,0.063,454.39,466.8,20,10.96,2.79,4.57,1.25,19.57,18.32
2013,13SPEC0020CUN,CUN,06/05/13,09/25/13,NC11-0074,,,13SPEC0020CUN_41_3_NC11-0074,3,112,75.8,76.2,77,78,22.24,0.2,22.04,10.31,0.33,9.98,81.8,80.1,0.28,0.124,0.154,0.063,454.39,466.8,20,9.43,4.64,1.27,1.76,17.11,15.35
2013,13SPEC0020CUN,CUN,06/05/13,09/25/13,NC11-0074,,,13SPEC0020CUN_66_4_NC11-0074,4,112,75.8,76.2,77,78,22.24,0.2,22.04,10.31,0.33,9.98,81.8,80.1,0.28,0.124,0.154,0.063,454.39,466.8,20,11.37,3.99,2.92,1.36,19.65,18.29
2013,13SPEC0020CUN,CUN,06/05/13,09/25/13,NC11-0074,,,13SPEC0020CUN_7_1_NC11-0074,1,112,75.8,76.2,77,78,22.24,0.2,22.04,10.31,0.33,9.98,81.8,80.1,0.28,0.124,0.154,0.063,454.39,466.8,20,9.74,2.78,0.49,1.11,14.11,13.01
2014,14SPEC0014HCR,HCR,05/29/14,10/09/14,NC11-0074,,,14SPEC0014HCR_16_2_NC11-0074,2,133,74.8,76.9,77,73,22.98,0.17,22.81,7.35,0.24,7.11,76.6,78.4,0.249,0.252,0.176,0.177,447.16,546.55,20,19.92,5.48,6.86,1.31,33.56,32.25
2014,14SPEC0014HCR,HCR,05/29/14,10/09/14,NC11-0074,,,14SPEC0014HCR_40_3_NC11-0074,3,133,74.8,76.9,77,73,22.98,0.17,22.81,7.35,0.24,7.11,76.6,78.4,0.249,0.252,0.176,0.177,447.16,546.55,20,25.45,5.77,10.36,1.69,43.27,41.58
2014,14SPEC0014HCR,HCR,05/29/14,10/09/14,NC11-0074,,,14SPEC0014HCR_51_4_NC11-0074,4,133,74.8,76.9,77,73,22.98,0.17,22.81,7.35,0.24,7.11,76.6,78.4,0.249,0.252,0.176,0.177,447.16,546.55,20,28.08,2.52,3.36,1.89,35.85,33.96
2014,14SPEC0014HCR,HCR,05/29/14,10/09/14,NC11-0074,,,14SPEC0014HCR_8_1_NC11-0074,1,133,74.8,76.9,77,73,22.98,0.17,22.81,7.35,0.24,7.11,76.6,78.4,0.249,0.252,0.176,0.177,447.16,546.55,20,21.8,5.53,7.53,1.4,36.26,34.87
2018,18ADVT0007CUN,CUN,06/21/18,10/09/18,NC11-0234,2,,18ADVT0007CUN_1005_1_NC11-0234_G2,1,110,78.2,78.9,78,74,25.05,0.23,24.82,2.75,0.09,2.66,84.4,86.3,0.242,0.226,0.096,0.076,462.63,538.33,20,28.92,9.03,3.83,,41.78,
2018,18ADVT0007CUN,CUN,06/21/18,10/09/18,NC11-0234,2,,18ADVT0007CUN_2004_2_NC11-0234_G2,2,110,78.2,78.9,78,74,25.05,0.23,24.82,2.75,0.09,2.66,84.4,86.3,0.242,0.226,0.096,0.076,462.63,538.33,20,28.71,7.3,6.69,,42.71,
2018,18ADVT0007CUN,CUN,06/21/18,10/09/18,NC11-0234,2,,18ADVT0007CUN_3002_3_NC11-0234_G2,3,110,78.2,78.9,78,74,25.05,0.23,24.82,2.75,0.09,2.66,84.4,86.3,0.242,0.226,0.096,0.076,462.63,538.33,20,42.72,7.3,12.53,,62.55,
2018,18ADVT0007CUN,CUN,06/21/18,10/09/18,NC11-0234,2,,18ADVT0007CUN_4003_4_NC11-0234_G2,4,110,78.2,78.9,78,74,25.05,0.23,24.82,2.75,0.09,2.66,84.4,86.3,0.242,0.226,0.096,0.076,462.63,538.33,20,40.9,9.65,17.24,,67.79,
2016,16OFYT0046JON,CUN,06/20/16,11/09/16,NC11-0234,,,NC11-0234-OFJONESPRC-OFJONES-2016--2-9,1,142,74.3,79.2,76,76,34.42,0.24,34.18,6.16,0.2,5.96,79.2,84.5,0.234,0.202,0.086,0.061,428.23,547,20,2.35872,0,0,1.04328,3.402,2.35872
2017,17PRE20024CUN,CUN,06/07/17,10/09/17,NC11-0234,,,17PRE224KIN_1004_2_NC11-0234,2,124,76,77.3,76,73,15.43,0.12,15.31,5.1,0.16,4.94,81.7,81.8,0.233,0.258,0.083,0.108,447.24,510.96,20,7.56081165,0.96104805,4.58411415,1.32959155,14.4355654,13.10597385
2017,17PRE20024CUN,CUN,06/07/17,10/09/17,NC11-0234,,,17PRE224KIN_202_1_NC11-0234,1,124,76,77.3,76,73,15.43,0.12,15.31,5.1,0.16,4.94,81.7,81.8,0.233,0.258,0.083,0.108,447.24,510.96,20,13.57090565,1.4798439,4.51607535,1.27289255,20.83971745,19.5668249
2017,17PRE20024CUN,CUN,06/07/17,10/09/17,NC11-0234,,,17PRE224KIN_406_3_NC11-0234,3,124,76,77.3,76,73,15.43,0.12,15.31,5.1,0.16,4.94,81.7,81.8,0.233,0.258,0.083,0.108,447.24,510.96,20,9.26745155,1.34093135,5.13976435,0.91001895,16.6581662,15.74814725
2017,17PRE20024CUN,CUN,06/07/17,10/09/17,NC11-0234,,,17PRE224KIN_407_4_NC11-0234,4,124,76,77.3,76,73,15.43,0.12,15.31,5.1,0.16,4.94,81.7,81.8,0.233,0.258,0.083,0.108,447.24,510.96,20,14.7814293,2.0695135,1.78885345,0.97805775,19.617854,18.63979625
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-1-2-13,1,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-1-2-14,1,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-1-2-15,1,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-1-2-16,1,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-2-3-10,2,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-2-3-11,2,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-2-3-12,2,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-2-3-9,2,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-3-6-1,3,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-3-6-2,3,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-3-6-3,3,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-3-6-4,3,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-4-7-10,4,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-4-7-11,4,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-4-7-12,4,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2016,16ADVT0008CUN,CUN,06/16/16,10/18/16,NC11-0234,,,NC11-0234-KADVYT-CUNN-2016-4-7-9,4,124,76.8,78.7,77,74,33.52,0.27,33.25,5.64,0.18,5.46,81.5,84,0.233,0.193,0.085,0.052,454.12,549.7,50,,,,,,
2018,18DROT0024HCR,HCR,06/13/18,10/15/18,NC11-0234,,,18DROT0024HCR_101_1_NC11-0234,1,124,77.5,80.4,76,72,32.34,0.26,32.08,2.89,0.09,2.8,81.8,85.4,0.262,0.257,0.171,0.178,451.82,559.23,20,12.35,3.75,2.09,,18.2,
2018,18DROT0024HCR,HCR,06/13/18,10/15/18,NC11-0234,,,18DROT0024HCR_111_3_NC11-0234,3,124,77.5,80.4,76,72,32.34,0.26,32.08,2.89,0.09,2.8,81.8,85.4,0.262,0.257,0.171,0.178,451.82,559.23,20,10.44,4.05,0,,14.49,
2018,18DROT0024HCR,HCR,06/13/18,10/15/18,NC11-0234,,,18DROT0024HCR_315_4_NC11-0234,4,124,77.5,80.4,76,72,32.34,0.26,32.08,2.89,0.09,2.8,81.8,85.4,0.262,0.257,0.171,0.178,451.82,559.23,20,7.66,6.15,0.86,,14.67,
2018,18DROT0024HCR,HCR,06/13/18,10/15/18,NC11-0234,,,18DROT0024HCR_507_2_NC11-0234,2,124,77.5,80.4,76,72,32.34,0.26,32.08,2.89,0.09,2.8,81.8,85.4,0.262,0.257,0.171,0.178,451.82,559.23,20,11.35,4.89,0,,16.24,
2018,18IRRI0024HCR,HCR,06/13/18,10/15/18,NC11-0234,,,18IRRI0024HCR_101_1_NC11-0234,1,124,77.5,80.4,76,72,32.34,0.26,32.08,2.89,0.09,2.8,81.8,85.4,0.262,0.257,0.171,0.178,451.82,559.23,20,10.68,3.42,5.04,,19.14,
2018,18IRRI0024HCR,HCR,06/13/18,10/15/18,NC11-0234,,,18IRRI0024HCR_111_3_NC11-0234,3,124,77.5,80.4,76,72,32.34,0.26,32.08,2.89,0.09,2.8,81.8,85.4,0.262,0.257,0.171,0.178,451.82,559.23,20,11.62,4.93,1.15,,17.7,
2018,18IRRI0024HCR,HCR,06/13/18,10/15/18,NC11-0234,,,18IRRI0024HCR_315_4_NC11-0234,4,124,77.5,80.4,76,72,32.34,0.26,32.08,2.89,0.09,2.8,81.8,85.4,0.262,0.257,0.171,0.178,451.82,559.23,20,13.83,6.16,0.96,,20.95,
2018,18IRRI0024HCR,HCR,06/13/18,10/15/18,NC11-0234,,,18IRRI0024HCR_507_2_NC11-0234,2,124,77.5,80.4,76,72,32.34,0.26,32.08,2.89,0.09,2.8,81.8,85.4,0.262,0.257,0.171,0.178,451.82,559.23,20,7.63,5.43,0,,13.07,
2015,15SSRT0011HCR,HCR,07/07/15,11/06/15,NC11-0234,,,15SSRT0011HCR_11_1_NC11-0234,1,122,72.5,80.5,77,72,22.62,0.18,22.44,6.29,0.2,6.09,72.7,82.6,0.289,0.289,0.19,0.19,391.68,551.4,20,9.29,4.83,0,13.95,28.06,14.11
2015,15SSRT0011HCR,HCR,07/07/15,11/06/15,NC11-0234,,,15SSRT0011HCR_17_2_NC11-0234,2,122,72.5,80.5,77,72,22.62,0.18,22.44,6.29,0.2,6.09,72.7,82.6,0.289,0.289,0.19,0.19,391.68,551.4,20,15.04,4.34,0,16.69,36.06,19.37
2015,15SSRT0011HCR,HCR,07/07/15,11/06/15,NC11-0234,,,15SSRT0011HCR_27_3_NC11-0234,3,122,72.5,80.5,77,72,22.62,0.18,22.44,6.29,0.2,6.09,72.7,82.6,0.289,0.289,0.19,0.19,391.68,551.4,20,7.64,3.21,0,15.06,25.9,10.85
2015,15SSRT0011HCR,HCR,07/07/15,11/06/15,NC11-0234,,,15SSRT0011HCR_40_4_NC11-0234,4,122,72.5,80.5,77,72,22.62,0.18,22.44,6.29,0.2,6.09,72.7,82.6,0.289,0.289,0.19,0.19,391.68,551.4,20,14,3.85,0,7.75,25.6,17.85
2015,15SSRT0011HCR,HCR,07/07/15,11/06/15,NC11-0234,,,15SSRT0011HCR_53_5_NC11-0234,5,122,72.5,80.5,77,72,22.62,0.18,22.44,6.29,0.2,6.09,72.7,82.6,0.289,0.289,0.19,0.19,391.68,551.4,20,5.48,3.37,0,12.15,21.01,8.85
2015,15ADYT0007HCR,HCR,06/24/15,10/21/15,NC11-0234,,,15ADYT0007HCR_1_1_NC11-0234,1,119,74.3,80.1,76,73,21.73,0.18,21.55,6.87,0.22,6.65,75.1,81.8,0.291,0.284,0.189,0.185,429.8,524.05,50,70.5,11.2,12.18,18.64,112.52,93.88
2015,15ADYT0007HCR,HCR,06/24/15,10/21/15,NC11-0234,,,15ADYT0007HCR_12_2_NC11-0234,2,119,74.3,80.1,76,73,21.73,0.18,21.55,6.87,0.22,6.65,75.1,81.8,0.291,0.284,0.189,0.185,429.8,524.05,50,53.58,7.05,11.07,24.26,95.96,71.7
2015,15ADYT0007HCR,HCR,06/24/15,10/21/15,NC11-0234,,,15ADYT0007HCR_15_3_NC11-0234,3,119,74.3,80.1,76,73,21.73,0.18,21.55,6.87,0.22,6.65,75.1,81.8,0.291,0.284,0.189,0.185,429.8,524.05,50,64.9,9.61,4.63,21.56,100.7,79.14
2015,15ADYT0007HCR,HCR,06/24/15,10/21/15,NC11-0234,,,15ADYT0007HCR_25_4_NC11-0234,4,119,74.3,80.1,76,73,21.73,0.18,21.55,6.87,0.22,6.65,75.1,81.8,0.291,0.284,0.189,0.185,429.8,524.05,50,58.71,14.1,9.16,12.59,94.56,81.97
2017,17PRE20024HCR,HCR,06/05/17,09/22/17,NC11-0234,,,17PRE224HCR_1002_1_NC11-0234,1,109,76.5,76.1,76,76,19.39,0.18,19.21,6.52,0.21,6.31,74.1,73.9,0.228,0.231,0.151,0.156,457.32,473.46,20,9.06,1.628,0,0.354,11.042,10.688
2017,17PRE20024HCR,HCR,06/05/17,09/22/17,NC11-0234,,,17PRE224HCR_108_4_NC11-0234,4,109,76.5,76.1,76,76,19.39,0.18,19.21,6.52,0.21,6.31,74.1,73.9,0.228,0.231,0.151,0.156,457.32,473.46,20,5.528,1.418,0,0.106,7.052,6.946
2017,17PRE20024HCR,HCR,06/05/17,09/22/17,NC11-0234,,,17PRE224HCR_506_3_NC11-0234,3,109,76.5,76.1,76,76,19.39,0.18,19.21,6.52,0.21,6.31,74.1,73.9,0.228,0.231,0.151,0.156,457.32,473.46,20,7.594,2.208,0.758,0.664,11.224,10.56
2017,17PRE20024HCR,HCR,06/05/17,09/22/17,NC11-0234,,,17PRE224HCR_904_2_NC11-0234,2,109,76.5,76.1,76,76,19.39,0.18,19.21,6.52,0.21,6.31,74.1,73.9,0.228,0.231,0.151,0.156,457.32,473.46,20,6.674,1.524,0,0.396,8.594,8.198
2013,13PRE20015CUN,CUN,06/19/13,10/15/13,NC11-0262,,,13PRE20015CUN_1_1_NC11-0262,1,118,74.2,77.7,79,80,18.35,0.15,18.2,10.56,0.34,10.22,80.7,82.3,0.323,0.275,0.181,0.159,413.77,478.29,20,24.6,7.37,1.4,0.87,34.23,33.36
2013,13PRE20015CUN,CUN,06/19/13,10/15/13,NC11-0262,,,13PRE20015CUN_19_2_NC11-0262,2,118,74.2,77.7,79,80,18.35,0.15,18.2,10.56,0.34,10.22,80.7,82.3,0.323,0.275,0.181,0.159,413.77,478.29,20,30.11,9.16,7.13,2.01,48.42,46.4
2013,13PRE20015CUN,CUN,06/19/13,10/15/13,NC11-0262,,,13PRE20015CUN_38_3_NC11-0262,3,118,74.2,77.7,79,80,18.35,0.15,18.2,10.56,0.34,10.22,80.7,82.3,0.323,0.275,0.181,0.159,413.77,478.29,20,20.84,8.94,0.56,1.25,31.6,30.35
2013,13PRE20015CUN,CUN,06/19/13,10/15/13,NC11-0262,,,13PRE20015CUN_47_4_NC11-0262,4,118,74.2,77.7,79,80,18.35,0.15,18.2,10.56,0.34,10.22,80.7,82.3,0.323,0.275,0.181,0.159,413.77,478.29,20,24.4,7.58,3.56,0.58,36.12,35.54
2014,14PRE10010HCR,HCR,05/30/14,09/23/14,NC11-0265,,,14PRE10010HCR_10_1_NC11-0265,1,116,76,76.8,77,73,22.06,0.19,21.87,7.35,0.24,7.11,77.9,78.4,0.251,0.254,0.177,0.178,461.51,550.97,20,18.2,6.8,4.46,4.43,33.89,29.46
2014,14PRE10010HCR,HCR,05/30/14,09/23/14,NC11-0265,,,14PRE10010HCR_18_2_NC11-0265,2,116,76,76.8,77,73,22.06,0.19,21.87,7.35,0.24,7.11,77.9,78.4,0.251,0.254,0.177,0.178,461.51,550.97,20,16.91,7.15,4.68,1.76,30.49,28.73
2014,14PRE10010HCR,HCR,05/30/14,09/23/14,NC11-0265,,,14PRE10010HCR_23_3_NC11-0265,3,116,76,76.8,77,73,22.06,0.19,21.87,7.35,0.24,7.11,77.9,78.4,0.251,0.254,0.177,0.178,461.51,550.97,20,19.01,7.96,4.41,0.38,31.76,31.38
2014,14PRE10010HCR,HCR,05/30/14,09/23/14,NC11-0265,,,14PRE10010HCR_35_4_NC11-0265,4,116,76,76.8,77,73,22.06,0.19,21.87,7.35,0.24,7.11,77.9,78.4,0.251,0.254,0.177,0.178,461.51,550.97,20,19.01,4.83,3.07,1.22,28.12,26.9
